Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2022-02-26,22,CRDEW-1,Crossdykes,-19
2022-02-26,22,DOREW-1,Dorenell 1,-95
2022-02-26,22,DOREW-2,Dorenell 2,-78
2022-02-26,22,GRIFW-1,Griffin 1,-76.984
2022-02-26,22,GRIFW-2,Griffin 2,-76.984
2022-02-26,22,KPMRW-1,Kype Muir,-76.5
2022-02-26,22,MIDMW-1,Middle Muir,-45.5
2022-02-26,22,MOWEO-1,Moray Firth Eastern 1,-237
2022-02-26,22,MOWEO-2,Moray Firth Eastern 2,-57
2022-02-26,22,MOWEO-3,Moray Firth Eastern 3,-229
2022-02-26,22,STRNW-1,Strathy North,-60.016
2022-02-26,23,ABRTW-1,Auchrobert,-6
2022-02-26,23,ASHWW-1,Andershaw,-35
2022-02-26,23,ASLVW-1,Assel Valley,-25
2022-02-26,23,BABAW-1,Baillie,-39
2022-02-26,23,BDCHW-1,Bad A Cheo,-24
2022-02-26,23,BEATO-1,Beatrice 1,-125
2022-02-26,23,BEATO-2,Beatrice 2,-115
2022-02-26,23,BEATO-3,Beatrice 3,-167
2022-02-26,23,BEATO-4,Beatrice 4,-154
2022-02-26,23,BHLAW-1,Bhlaraidh,-58
2022-02-26,23,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,23,CRDEW-1,Crossdykes,-19
2022-02-26,23,DOREW-1,Dorenell 1,-61.75
2022-02-26,23,DOREW-2,Dorenell 2,-78
2022-02-26,23,GRIFW-1,Griffin 1,-76.984
2022-02-26,23,GRIFW-2,Griffin 2,-76.984
2022-02-26,23,KPMRW-1,Kype Muir,-77
2022-02-26,23,MIDMW-1,Middle Muir,-45.5
2022-02-26,23,MOWEO-1,Moray Firth Eastern 1,-234
2022-02-26,23,MOWEO-2,Moray Firth Eastern 2,-56
2022-02-26,23,MOWEO-3,Moray Firth Eastern 3,-229
2022-02-26,23,STRNW-1,Strathy North,-60.016
2022-02-26,24,ASHWW-1,Andershaw,-35
2022-02-26,24,ASLVW-1,Assel Valley,-25
2022-02-26,24,BABAW-1,Baillie,-41
2022-02-26,24,BDCHW-1,Bad A Cheo,-23
2022-02-26,24,BEATO-1,Beatrice 1,-125
2022-02-26,24,BEATO-2,Beatrice 2,-115
2022-02-26,24,BEATO-3,Beatrice 3,-167
2022-02-26,24,BEATO-4,Beatrice 4,-154
2022-02-26,24,BHLAW-1,Bhlaraidh,-58
2022-02-26,24,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,24,CLDCW-1,Clyde Central,-31.016
2022-02-26,24,CRDEW-1,Crossdykes,-19
2022-02-26,24,DOREW-2,Dorenell 2,-77.5
2022-02-26,24,GRIFW-1,Griffin 1,-75.984
2022-02-26,24,GRIFW-2,Griffin 2,-75.984
2022-02-26,24,KPMRW-1,Kype Muir,-77.5
2022-02-26,24,MIDMW-1,Middle Muir,-45
2022-02-26,24,MOWEO-1,Moray Firth Eastern 1,-236
2022-02-26,24,MOWEO-2,Moray Firth Eastern 2,-56
2022-02-26,24,MOWEO-3,Moray Firth Eastern 3,-230
2022-02-26,24,STRNW-1,Strathy North,-61
2022-02-26,25,ASHWW-1,Andershaw,-35
2022-02-26,25,ASLVW-1,Assel Valley,-25
2022-02-26,25,BABAW-1,Baillie,-40
2022-02-26,25,BDCHW-1,Bad A Cheo,-23
2022-02-26,25,BEATO-1,Beatrice 1,-125
2022-02-26,25,BEATO-2,Beatrice 2,-115
2022-02-26,25,BEATO-3,Beatrice 3,-167
2022-02-26,25,BEATO-4,Beatrice 4,-154
2022-02-26,25,BHLAW-1,Bhlaraidh,-58
2022-02-26,25,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,25,CLDCW-1,Clyde Central,-100
2022-02-26,25,CRDEW-1,Crossdykes,-19
2022-02-26,25,DOREW-2,Dorenell 2,-76.5
2022-02-26,25,GRIFW-1,Griffin 1,-75.984
2022-02-26,25,GRIFW-2,Griffin 2,-75.984
2022-02-26,25,KPMRW-1,Kype Muir,-78
2022-02-26,25,MIDMW-1,Middle Muir,-45
2022-02-26,25,MOWEO-1,Moray Firth Eastern 1,-237
2022-02-26,25,MOWEO-2,Moray Firth Eastern 2,-55
2022-02-26,25,MOWEO-3,Moray Firth Eastern 3,-228
2022-02-26,25,STRNW-1,Strathy North,-60.984
2022-02-26,26,ASHWW-1,Andershaw,-35
2022-02-26,26,ASLVW-1,Assel Valley,-25
2022-02-26,26,BABAW-1,Baillie,-40
2022-02-26,26,BDCHW-1,Bad A Cheo,-23
2022-02-26,26,BEATO-1,Beatrice 1,-125
2022-02-26,26,BEATO-2,Beatrice 2,-115
2022-02-26,26,BEATO-3,Beatrice 3,-167
2022-02-26,26,BEATO-4,Beatrice 4,-154
2022-02-26,26,BHLAW-1,Bhlaraidh,-58
2022-02-26,26,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,26,CLDCW-1,Clyde Central,-100
2022-02-26,26,CRDEW-1,Crossdykes,-19
2022-02-26,26,DOREW-2,Dorenell 2,-75.5
2022-02-26,26,GRIFW-1,Griffin 1,-74.966
2022-02-26,26,GRIFW-2,Griffin 2,-74.966
2022-02-26,26,KPMRW-1,Kype Muir,-78
2022-02-26,26,MIDMW-1,Middle Muir,-45
2022-02-26,26,MOWEO-1,Moray Firth Eastern 1,-239
2022-02-26,26,MOWEO-2,Moray Firth Eastern 2,-88
2022-02-26,26,MOWEO-3,Moray Firth Eastern 3,-228
2022-02-26,26,STRNW-1,Strathy North,-60
2022-02-26,27,ASHWW-1,Andershaw,-35
2022-02-26,27,ASLVW-1,Assel Valley,-25
2022-02-26,27,BABAW-1,Baillie,-39
2022-02-26,27,BDCHW-1,Bad A Cheo,-23
2022-02-26,27,BEATO-1,Beatrice 1,-125
2022-02-26,27,BEATO-2,Beatrice 2,-115
2022-02-26,27,BEATO-3,Beatrice 3,-166.984
2022-02-26,27,BEATO-4,Beatrice 4,-154
2022-02-26,27,BHLAW-1,Bhlaraidh,-58
2022-02-26,27,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,27,CLDCW-1,Clyde Central,-102
2022-02-26,27,CRDEW-1,Crossdykes,-19
2022-02-26,27,DOREW-2,Dorenell 2,-74.5
2022-02-26,27,GRIFW-1,Griffin 1,-73.966
2022-02-26,27,GRIFW-2,Griffin 2,-73.966
2022-02-26,27,KPMRW-1,Kype Muir,-78
2022-02-26,27,MIDMW-1,Middle Muir,-45
2022-02-26,27,MOWEO-1,Moray Firth Eastern 1,-241
2022-02-26,27,MOWEO-2,Moray Firth Eastern 2,-88
2022-02-26,27,MOWEO-3,Moray Firth Eastern 3,-228
2022-02-26,27,STRNW-1,Strathy North,-60
2022-02-26,28,ASHWW-1,Andershaw,-35
2022-02-26,28,ASLVW-1,Assel Valley,-25
2022-02-26,28,BABAW-1,Baillie,-40
2022-02-26,28,BDCHW-1,Bad A Cheo,-23
2022-02-26,28,BEATO-1,Beatrice 1,-125
2022-02-26,28,BEATO-2,Beatrice 2,-115
2022-02-26,28,BEATO-3,Beatrice 3,-167
2022-02-26,28,BEATO-4,Beatrice 4,-154
2022-02-26,28,BHLAW-1,Bhlaraidh,-58
2022-02-26,28,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,28,CLDCW-1,Clyde Central,-98.742
2022-02-26,28,CRDEW-1,Crossdykes,-19
2022-02-26,28,DOREW-2,Dorenell 2,-73
2022-02-26,28,GRIFW-1,Griffin 1,-71.966
2022-02-26,28,GRIFW-2,Griffin 2,-71.966
2022-02-26,28,KPMRW-1,Kype Muir,-78.5
2022-02-26,28,MIDMW-1,Middle Muir,-45
2022-02-26,28,MOWEO-1,Moray Firth Eastern 1,-242
2022-02-26,28,MOWEO-2,Moray Firth Eastern 2,-88
2022-02-26,28,MOWEO-3,Moray Firth Eastern 3,-226
2022-02-26,28,STRNW-1,Strathy North,-60
2022-02-26,29,ASHWW-1,Andershaw,-35
2022-02-26,29,ASLVW-1,Assel Valley,-25
2022-02-26,29,BABAW-1,Baillie,-40
2022-02-26,29,BDCHW-1,Bad A Cheo,-23
2022-02-26,29,BEATO-1,Beatrice 1,-125
2022-02-26,29,BEATO-2,Beatrice 2,-115
2022-02-26,29,BEATO-3,Beatrice 3,-167
2022-02-26,29,BEATO-4,Beatrice 4,-154
2022-02-26,29,BHLAW-1,Bhlaraidh,-58
2022-02-26,29,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,29,CLDCW-1,Clyde Central,-49.4
2022-02-26,29,CRDEW-1,Crossdykes,-19
2022-02-26,29,DOREW-2,Dorenell 2,-72
2022-02-26,29,GRIFW-1,Griffin 1,-58.666
2022-02-26,29,GRIFW-2,Griffin 2,-63.95
2022-02-26,29,KPMRW-1,Kype Muir,-78.5
2022-02-26,29,MIDMW-1,Middle Muir,-45
2022-02-26,29,MOWEO-1,Moray Firth Eastern 1,-243
2022-02-26,29,MOWEO-2,Moray Firth Eastern 2,-89
2022-02-26,29,MOWEO-3,Moray Firth Eastern 3,-225
2022-02-26,29,STRNW-1,Strathy North,-59.984
2022-02-26,30,ASHWW-1,Andershaw,-35
2022-02-26,30,ASLVW-1,Assel Valley,-25
2022-02-26,30,BABAW-1,Baillie,-40
2022-02-26,30,BDCHW-1,Bad A Cheo,-24
2022-02-26,30,BEATO-1,Beatrice 1,-125
2022-02-26,30,BEATO-2,Beatrice 2,-115
2022-02-26,30,BEATO-3,Beatrice 3,-167
2022-02-26,30,BEATO-4,Beatrice 4,-154
2022-02-26,30,BHLAW-1,Bhlaraidh,-58
2022-02-26,30,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,30,CLDNW-1,Clyde North,-46.216
2022-02-26,30,CRDEW-1,Crossdykes,-18
2022-02-26,30,DOREW-2,Dorenell 2,-72
2022-02-26,30,GRIFW-1,Griffin 1,-13
2022-02-26,30,GRIFW-2,Griffin 2,-48.95
2022-02-26,30,KPMRW-1,Kype Muir,-79
2022-02-26,30,MIDMW-1,Middle Muir,-45
2022-02-26,30,MOWEO-1,Moray Firth Eastern 1,-242
2022-02-26,30,MOWEO-2,Moray Firth Eastern 2,-88
2022-02-26,30,MOWEO-3,Moray Firth Eastern 3,-225
2022-02-26,30,STRNW-1,Strathy North,-59.984
2022-02-26,31,ASHWW-1,Andershaw,-35
2022-02-26,31,ASLVW-1,Assel Valley,-25
2022-02-26,31,BABAW-1,Baillie,-39
2022-02-26,31,BDCHW-1,Bad A Cheo,-24
2022-02-26,31,BEATO-1,Beatrice 1,-125
2022-02-26,31,BEATO-2,Beatrice 2,-115
2022-02-26,31,BEATO-3,Beatrice 3,-167
2022-02-26,31,BEATO-4,Beatrice 4,-154
2022-02-26,31,BHLAW-1,Bhlaraidh,-58
2022-02-26,31,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,31,CLDNW-1,Clyde North,-47
2022-02-26,31,CRDEW-1,Crossdykes,-18
2022-02-26,31,DOREW-2,Dorenell 2,-72.5
2022-02-26,31,GRIFW-1,Griffin 1,-25.984
2022-02-26,31,GRIFW-2,Griffin 2,-45.984
2022-02-26,31,KPMRW-1,Kype Muir,-79
2022-02-26,31,MIDMW-1,Middle Muir,-45
2022-02-26,31,MOWEO-1,Moray Firth Eastern 1,-241
2022-02-26,31,MOWEO-2,Moray Firth Eastern 2,-88
2022-02-26,31,MOWEO-3,Moray Firth Eastern 3,-224
2022-02-26,31,STRNW-1,Strathy North,-59
2022-02-26,32,ASHWW-1,Andershaw,-35
2022-02-26,32,ASLVW-1,Assel Valley,-25
2022-02-26,32,BABAW-1,Baillie,-40
2022-02-26,32,BDCHW-1,Bad A Cheo,-24
2022-02-26,32,BEATO-1,Beatrice 1,-125
2022-02-26,32,BEATO-2,Beatrice 2,-115
2022-02-26,32,BEATO-3,Beatrice 3,-167
2022-02-26,32,BEATO-4,Beatrice 4,-154
2022-02-26,32,BHLAW-1,Bhlaraidh,-58
2022-02-26,32,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,32,CLDNW-1,Clyde North,-47
2022-02-26,32,CRDEW-1,Crossdykes,-19
2022-02-26,32,DOREW-2,Dorenell 2,-73.5
2022-02-26,32,GRIFW-1,Griffin 1,-25
2022-02-26,32,GRIFW-2,Griffin 2,-45
2022-02-26,32,KPMRW-1,Kype Muir,-79.5
2022-02-26,32,MIDMW-1,Middle Muir,-45
2022-02-26,32,MOWEO-1,Moray Firth Eastern 1,-242
2022-02-26,32,MOWEO-2,Moray Firth Eastern 2,-87
2022-02-26,32,MOWEO-3,Moray Firth Eastern 3,-224
2022-02-26,32,STRNW-1,Strathy North,-59
2022-02-26,33,ASHWW-1,Andershaw,-35
2022-02-26,33,ASLVW-1,Assel Valley,-25
2022-02-26,33,BABAW-1,Baillie,-40
2022-02-26,33,BDCHW-1,Bad A Cheo,-24
2022-02-26,33,BEATO-1,Beatrice 1,-125
2022-02-26,33,BEATO-2,Beatrice 2,-115
2022-02-26,33,BEATO-3,Beatrice 3,-167
2022-02-26,33,BEATO-4,Beatrice 4,-154
2022-02-26,33,BHLAW-1,Bhlaraidh,-58
2022-02-26,33,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,33,CLDNW-1,Clyde North,-47
2022-02-26,33,CRDEW-1,Crossdykes,-19
2022-02-26,33,DOREW-2,Dorenell 2,-74.5
2022-02-26,33,GRIFW-1,Griffin 1,-26.15
2022-02-26,33,GRIFW-2,Griffin 2,-43.984
2022-02-26,33,KPMRW-1,Kype Muir,-80.5
2022-02-26,33,MIDMW-1,Middle Muir,-45
2022-02-26,33,MOWEO-1,Moray Firth Eastern 1,-243
2022-02-26,33,MOWEO-2,Moray Firth Eastern 2,-86
2022-02-26,33,MOWEO-3,Moray Firth Eastern 3,-225
2022-02-26,33,STRNW-1,Strathy North,-59
2022-02-26,34,ASHWW-1,Andershaw,-35
2022-02-26,34,ASLVW-1,Assel Valley,-25
2022-02-26,34,BABAW-1,Baillie,-39
2022-02-26,34,BDCHW-1,Bad A Cheo,-24
2022-02-26,34,BEATO-1,Beatrice 1,-125
2022-02-26,34,BEATO-2,Beatrice 2,-115
2022-02-26,34,BEATO-3,Beatrice 3,-167
2022-02-26,34,BEATO-4,Beatrice 4,-154
2022-02-26,34,BHLAW-1,Bhlaraidh,-58
2022-02-26,34,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,34,CLDNW-1,Clyde North,-35.75
2022-02-26,34,CRDEW-1,Crossdykes,-19
2022-02-26,34,DOREW-2,Dorenell 2,-76
2022-02-26,34,GRIFW-1,Griffin 1,-32.984
2022-02-26,34,GRIFW-2,Griffin 2,-43.966
2022-02-26,34,KPMRW-1,Kype Muir,-81
2022-02-26,34,MIDMW-1,Middle Muir,-45
2022-02-26,34,MOWEO-1,Moray Firth Eastern 1,-245
2022-02-26,34,MOWEO-2,Moray Firth Eastern 2,-87
2022-02-26,34,MOWEO-3,Moray Firth Eastern 3,-231
2022-02-26,34,STRNW-1,Strathy North,-59
2022-02-26,35,ASHWW-1,Andershaw,-35
2022-02-26,35,ASLVW-1,Assel Valley,-25
2022-02-26,35,BABAW-1,Baillie,-37
2022-02-26,35,BDCHW-1,Bad A Cheo,-24
2022-02-26,35,BEATO-1,Beatrice 1,-125
2022-02-26,35,BEATO-2,Beatrice 2,-115
2022-02-26,35,BEATO-3,Beatrice 3,-167
2022-02-26,35,BEATO-4,Beatrice 4,-154
2022-02-26,35,BHLAW-1,Bhlaraidh,-58
2022-02-26,35,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,35,CRDEW-1,Crossdykes,-19
2022-02-26,35,DOREW-2,Dorenell 2,-77
2022-02-26,35,GRIFW-1,Griffin 1,-33.966
2022-02-26,35,GRIFW-2,Griffin 2,-43.966
2022-02-26,35,KPMRW-1,Kype Muir,-81
2022-02-26,35,MIDMW-1,Middle Muir,-45
2022-02-26,35,MOWEO-1,Moray Firth Eastern 1,-247
2022-02-26,35,MOWEO-2,Moray Firth Eastern 2,-89
2022-02-26,35,MOWEO-3,Moray Firth Eastern 3,-235
2022-02-26,35,STRNW-1,Strathy North,-58
2022-02-26,36,ASHWW-1,Andershaw,-35
2022-02-26,36,ASLVW-1,Assel Valley,-25
2022-02-26,36,BABAW-1,Baillie,-34
2022-02-26,36,BDCHW-1,Bad A Cheo,-24
2022-02-26,36,BEATO-1,Beatrice 1,-125
2022-02-26,36,BEATO-2,Beatrice 2,-115
2022-02-26,36,BEATO-3,Beatrice 3,-167
2022-02-26,36,BEATO-4,Beatrice 4,-154
2022-02-26,36,BHLAW-1,Bhlaraidh,-58
2022-02-26,36,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,36,CRDEW-1,Crossdykes,-20
2022-02-26,36,DOREW-2,Dorenell 2,-77.5
2022-02-26,36,GRIFW-1,Griffin 1,-31.984
2022-02-26,36,GRIFW-2,Griffin 2,-41.984
2022-02-26,36,KPMRW-1,Kype Muir,-81
2022-02-26,36,MIDMW-1,Middle Muir,-45
2022-02-26,36,MOWEO-1,Moray Firth Eastern 1,-81.096
2022-02-26,36,MOWEO-2,Moray Firth Eastern 2,-90
2022-02-26,36,MOWEO-3,Moray Firth Eastern 3,-239
2022-02-26,36,STRNW-1,Strathy North,-58.016
2022-02-26,37,ASHWW-1,Andershaw,-35
2022-02-26,37,ASLVW-1,Assel Valley,-25
2022-02-26,37,BABAW-1,Baillie,-33
2022-02-26,37,BDCHW-1,Bad A Cheo,-24
2022-02-26,37,BEATO-1,Beatrice 1,-125
2022-02-26,37,BEATO-2,Beatrice 2,-115
2022-02-26,37,BEATO-3,Beatrice 3,-167
2022-02-26,37,BEATO-4,Beatrice 4,-154
2022-02-26,37,BHLAW-1,Bhlaraidh,-55.05
2022-02-26,37,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,37,CRDEW-1,Crossdykes,-20
2022-02-26,37,DOREW-2,Dorenell 2,-78
2022-02-26,37,GRIFW-1,Griffin 1,-31.034
2022-02-26,37,GRIFW-2,Griffin 2,-41.034
2022-02-26,37,KPMRW-1,Kype Muir,-81
2022-02-26,37,MIDMW-1,Middle Muir,-45
2022-02-26,37,MOWEO-2,Moray Firth Eastern 2,-91
2022-02-26,37,MOWEO-3,Moray Firth Eastern 3,-93.634
2022-02-26,37,STRNW-1,Strathy North,-59
2022-02-26,38,ASHWW-1,Andershaw,-35
2022-02-26,38,ASLVW-1,Assel Valley,-25
2022-02-26,38,BABAW-1,Baillie,-35
2022-02-26,38,BDCHW-1,Bad A Cheo,-24
2022-02-26,38,BEATO-1,Beatrice 1,-125
2022-02-26,38,BEATO-2,Beatrice 2,-115
2022-02-26,38,BEATO-3,Beatrice 3,-167
2022-02-26,38,BEATO-4,Beatrice 4,-154
2022-02-26,38,BHLAW-1,Bhlaraidh,-55.05
2022-02-26,38,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,38,CRDEW-1,Crossdykes,-19
2022-02-26,38,DOREW-2,Dorenell 2,-78
2022-02-26,38,GRIFW-1,Griffin 1,-32.034
2022-02-26,38,GRIFW-2,Griffin 2,-42.034
2022-02-26,38,KPMRW-1,Kype Muir,-81
2022-02-26,38,MIDMW-1,Middle Muir,-45
2022-02-26,38,MOWEO-2,Moray Firth Eastern 2,-92
2022-02-26,38,MOWEO-3,Moray Firth Eastern 3,-117.966
2022-02-26,38,STRNW-1,Strathy North,-59.016
2022-02-26,39,ASHWW-1,Andershaw,-35
2022-02-26,39,ASLVW-1,Assel Valley,-25
2022-02-26,39,BABAW-1,Baillie,-30.6
2022-02-26,39,BDCHW-1,Bad A Cheo,-24
2022-02-26,39,BEATO-1,Beatrice 1,-125
2022-02-26,39,BEATO-2,Beatrice 2,-115
2022-02-26,39,BEATO-3,Beatrice 3,-167
2022-02-26,39,BEATO-4,Beatrice 4,-154
2022-02-26,39,BHLAW-1,Bhlaraidh,-58
2022-02-26,39,BTUIW-3,Beinn an Tuirc Phase 3,-42.466
2022-02-26,39,CRDEW-1,Crossdykes,-19
2022-02-26,39,DOREW-2,Dorenell 2,-78
2022-02-26,39,GRIFW-1,Griffin 1,-34.034
2022-02-26,39,GRIFW-2,Griffin 2,-44.034
2022-02-26,39,KPMRW-1,Kype Muir,-81
2022-02-26,39,MIDMW-1,Middle Muir,-45
2022-02-26,39,MOWEO-2,Moray Firth Eastern 2,-92
2022-02-26,39,MOWEO-3,Moray Firth Eastern 3,-15.834
2022-02-26,39,STRNW-1,Strathy North,-60
2022-02-26,40,ASHWW-1,Andershaw,-35
2022-02-26,40,ASLVW-1,Assel Valley,-25
2022-02-26,40,BDCHW-1,Bad A Cheo,-24
2022-02-26,40,BEATO-1,Beatrice 1,-125
2022-02-26,40,BEATO-2,Beatrice 2,-115
2022-02-26,40,BEATO-3,Beatrice 3,-167
2022-02-26,40,BEATO-4,Beatrice 4,-154
2022-02-26,40,BHLAW-1,Bhlaraidh,-58
2022-02-26,40,CRDEW-1,Crossdykes,-19
2022-02-26,40,DOREW-2,Dorenell 2,-78
2022-02-26,40,GRIFW-1,Griffin 1,-36
2022-02-26,40,GRIFW-2,Griffin 2,-46
2022-02-26,40,KPMRW-1,Kype Muir,-80.5
2022-02-26,40,MIDMW-1,Middle Muir,-45
2022-02-26,40,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,40,MOWEO-3,Moray Firth Eastern 3,-0.85
2022-02-26,40,STRNW-1,Strathy North,-60
2022-02-26,41,ASHWW-1,Andershaw,-35
2022-02-26,41,ASLVW-1,Assel Valley,-25
2022-02-26,41,BDCHW-1,Bad A Cheo,-24
2022-02-26,41,BEATO-1,Beatrice 1,-125
2022-02-26,41,BEATO-2,Beatrice 2,-115
2022-02-26,41,BEATO-3,Beatrice 3,-167
2022-02-26,41,BEATO-4,Beatrice 4,-154
2022-02-26,41,BHLAW-1,Bhlaraidh,-58
2022-02-26,41,CRDEW-1,Crossdykes,-19
2022-02-26,41,DOREW-2,Dorenell 2,-78
2022-02-26,41,GRIFW-1,Griffin 1,-34.95
2022-02-26,41,GRIFW-2,Griffin 2,-44.95
2022-02-26,41,KPMRW-1,Kype Muir,-80
2022-02-26,41,MIDMW-1,Middle Muir,-45
2022-02-26,41,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,41,MOWEO-3,Moray Firth Eastern 3,-51
2022-02-26,41,STRNW-1,Strathy North,-60.016
2022-02-26,42,ABRTW-1,Auchrobert,-19.8
2022-02-26,42,ASHWW-1,Andershaw,-35
2022-02-26,42,ASLVW-1,Assel Valley,-25
2022-02-26,42,BDCHW-1,Bad A Cheo,-24
2022-02-26,42,BEATO-1,Beatrice 1,-125
2022-02-26,42,BEATO-2,Beatrice 2,-115
2022-02-26,42,BEATO-3,Beatrice 3,-167
2022-02-26,42,BEATO-4,Beatrice 4,-154
2022-02-26,42,BHLAW-1,Bhlaraidh,-58
2022-02-26,42,BTUIW-3,Beinn an Tuirc Phase 3,-44.1
2022-02-26,42,CRDEW-1,Crossdykes,-18
2022-02-26,42,CRDEW-2,Crossdykes 2,-15
2022-02-26,42,DOREW-2,Dorenell 2,-78
2022-02-26,42,GRIFW-1,Griffin 1,-31.934
2022-02-26,42,GRIFW-2,Griffin 2,-41.934
2022-02-26,42,KPMRW-1,Kype Muir,-80
2022-02-26,42,MIDMW-1,Middle Muir,-44.5
2022-02-26,42,MOWEO-1,Moray Firth Eastern 1,-56.5
2022-02-26,42,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,42,MOWEO-3,Moray Firth Eastern 3,-108.334
2022-02-26,42,STRNW-1,Strathy North,-61
2022-02-26,43,ABRTW-1,Auchrobert,-33
2022-02-26,43,ASHWW-1,Andershaw,-35
2022-02-26,43,ASLVW-1,Assel Valley,-25
2022-02-26,43,BDCHW-1,Bad A Cheo,-24
2022-02-26,43,BEATO-1,Beatrice 1,-125
2022-02-26,43,BEATO-2,Beatrice 2,-115
2022-02-26,43,BEATO-3,Beatrice 3,-167
2022-02-26,43,BEATO-4,Beatrice 4,-154
2022-02-26,43,BHLAW-1,Bhlaraidh,-58
2022-02-26,43,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,43,CRDEW-1,Crossdykes,-18
2022-02-26,43,CRDEW-2,Crossdykes 2,-18
2022-02-26,43,DOREW-1,Dorenell 1,-40
2022-02-26,43,DOREW-2,Dorenell 2,-78
2022-02-26,43,GRIFW-1,Griffin 1,-27.95
2022-02-26,43,GRIFW-2,Griffin 2,-37.95
2022-02-26,43,KPMRW-1,Kype Muir,-79
2022-02-26,43,MIDMW-1,Middle Muir,-44
2022-02-26,43,MOWEO-1,Moray Firth Eastern 1,-197.5
2022-02-26,43,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,43,MOWEO-3,Moray Firth Eastern 3,-210.066
2022-02-26,43,STRNW-1,Strathy North,-62
2022-02-26,44,ABRTW-1,Auchrobert,-33
2022-02-26,44,ASHWW-1,Andershaw,-35
2022-02-26,44,ASLVW-1,Assel Valley,-25
2022-02-26,44,BDCHW-1,Bad A Cheo,-24
2022-02-26,44,BEATO-1,Beatrice 1,-125
2022-02-26,44,BEATO-2,Beatrice 2,-115
2022-02-26,44,BEATO-3,Beatrice 3,-167
2022-02-26,44,BEATO-4,Beatrice 4,-154
2022-02-26,44,BHLAW-1,Bhlaraidh,-58
2022-02-26,44,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,44,CRDEW-1,Crossdykes,-18
2022-02-26,44,CRDEW-2,Crossdykes 2,-18
2022-02-26,44,DOREW-1,Dorenell 1,-96
2022-02-26,44,DOREW-2,Dorenell 2,-78
2022-02-26,44,GRIFW-1,Griffin 1,-23.95
2022-02-26,44,GRIFW-2,Griffin 2,-33.95
2022-02-26,44,KPMRW-1,Kype Muir,-79.5
2022-02-26,44,MIDMW-1,Middle Muir,-44
2022-02-26,44,MOWEO-1,Moray Firth Eastern 1,-228
2022-02-26,44,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,44,MOWEO-3,Moray Firth Eastern 3,-218
2022-02-26,44,STRNW-1,Strathy North,-62
2022-02-26,45,ABRTW-1,Auchrobert,-33
2022-02-26,45,ASHWW-1,Andershaw,-35
2022-02-26,45,ASLVW-1,Assel Valley,-25
2022-02-26,45,BDCHW-1,Bad A Cheo,-24
2022-02-26,45,BEATO-1,Beatrice 1,-125
2022-02-26,45,BEATO-2,Beatrice 2,-115
2022-02-26,45,BEATO-3,Beatrice 3,-167
2022-02-26,45,BEATO-4,Beatrice 4,-154
2022-02-26,45,BHLAW-1,Bhlaraidh,-58
2022-02-26,45,BTUIW-3,Beinn an Tuirc Phase 3,-49
2022-02-26,45,CRDEW-1,Crossdykes,-18
2022-02-26,45,CRDEW-2,Crossdykes 2,-18
2022-02-26,45,DOREW-1,Dorenell 1,-96
2022-02-26,45,DOREW-2,Dorenell 2,-78
2022-02-26,45,GRIFW-1,Griffin 1,-20.984
2022-02-26,45,GRIFW-2,Griffin 2,-30.984
2022-02-26,45,KPMRW-1,Kype Muir,-79.5
2022-02-26,45,MIDMW-1,Middle Muir,-44
2022-02-26,45,MOWEO-1,Moray Firth Eastern 1,-224
2022-02-26,45,MOWEO-2,Moray Firth Eastern 2,-93
2022-02-26,45,MOWEO-3,Moray Firth Eastern 3,-217
2022-02-26,45,STRNW-1,Strathy North,-62
2022-02-26,45,WLNYO-3,Walney 3,-101.066
2022-02-26,46,ABRTW-1,Auchrobert,-33
2022-02-26,46,ASHWW-1,Andershaw,-35
2022-02-26,46,ASLVW-1,Assel Valley,-25
2022-02-26,46,BDCHW-1,Bad A Cheo,-24
2022-02-26,46,BEATO-1,Beatrice 1,-125
2022-02-26,46,BEATO-2,Beatrice 2,-115
